Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'6774676783176,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Navy </span>x 9</li>
</ul>","<p><span>Pas de plissement, pas de remontée. Avec un tissu micromodal ridiculement doux et une poche 3D innovante sans mouche pour un support maximal, vous ne voudrez plus jamais aller commando. Notre partie préférée? Sa bande de taille élastique ultra-confortable qui ne creusera pas et ne glissera pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Fonctionnalité :</strong><br></p>
<ul>
<li><span>Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux</span></li>
<li><span>Étiquette sans démangeaison imprimée à l'écran</span></li>
<li><span>Poche 3D sans mouche construite séparément du corps avec deux coutures autour de l'entrejambe et une dans le centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Ajustement :</strong></p>
<ul>
<li><span>Moulant avec beaucoup de place pour s'étirer</span></li>
<li><span>Bande de taille élastique extensible</span></li>
<li><span>S : tour de taille de 30"" - longueur intérieure de la jambe de 3 1/2""</span></li>
<li><span>M : tour de taille de 33"" - longueur intérieure de la jambe de 3 3/4""</span></li>
<li><span>L : tour de taille de 36"" - longueur intérieure de la jambe de 3 7/8""</span></li>
<li><span>XL : tour de taille de 40"" - longueur intérieure de la jambe de 4""</span></li>
<li><span>2XL : tour de taille de 44"" - longueur intérieure de la jambe de 4 1/8""</span></li>
</ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack :</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Marine</span> x 9</li>
</ul>"
PRODUCT,'6774676783176,handle,fr,,,navy-boxer-trunks-9-pack,
PRODUCT,'6774676783176,meta_title,fr,,,Navy Boxer Trunks 9-Pack | Navy Boxer Trunks 9-Pack | True Classic,Caleçons Boxer Marine Paquet de 9 | Caleçons Boxer Marine Paquet de 9 | True Classic
PRODUCT,'6774677110856,title,fr,,,Carbon Boxer Trunks 9-Pack,Pack de 9 Boxer Trunks en Carbone
PRODUCT,'6774677110856,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbon </span>x 9</li>
</ul>","<p><span>Pas de pliage, pas de remontée. Avec un tissu micromodal ridiculement doux et une poche 3D innovante sans braguette pour un soutien maximal, vous ne voudrez plus jamais sortir sans sous-vêtements. Notre partie préférée ? Sa ceinture élastique ultra-confortable et extensible qui ne creuse pas et ne glisse pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Fonctionnalité:</strong><br></p>
<ul>
<li><span>Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette imprimée sans démangeaison</span></li>
<li><span>Poche 3D sans braguette construite séparément du corps avec deux coutures autour de l'entrejambe et une dans le centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Ajustement:</strong></p>
<ul>
<li><span>Ajusté avec beaucoup de place pour s'étirer</span></li>
<li><span>Ceinture élastique extensible</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbone </span>x 9</li>
</ul>"
PRODUCT,'6774677110856,handle,fr,,,carbon-boxer-trunks-9-pack,
PRODUCT,'6774677110856,meta_title,fr,,,Carbon Boxer Trunks 9-Pack | Carbon Boxer Trunks 9-Pack | True Classic,Pack de 9 Boxers Carbon | Pack de 9 Boxers Carbon | True Classic
PRODUCT,'6774677995592,title,fr,,,Black Boxer Trunks 6-Pack,Pack de 6 Boxers Noirs
PRODUCT,'6774677995592,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Black </span>x 6</li>
</ul>","<p><span>Pas de regroupement, pas de remontée. Avec un tissu micromodal ridiculement doux et une poche 3D innovante sans braguette pour un soutien maximal, vous ne voudrez plus jamais porter sans sous-vêtement. Notre partie préférée? Sa ceinture élastique ultra-confortable et extensible qui ne creuse pas et ne glisse pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Caractéristique:</strong><br></p>
<ul>
<li><span>Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette sans démangeaisons imprimée sur l'écran</span></li>
<li><span>Poche 3D sans braguette construite séparément du corps avec deux coutures autour de l'entrejambe et une au centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Ajustement:</strong></p>
<ul>
<li><span>Ajustement formel avec beaucoup de place pour s'étirer</span></li>
<li><span>Ceinture élastique extensible</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Noir </span>x 6</li>
</ul>"
PRODUCT,'6774677995592,handle,fr,,,black-boxer-trunks-6-pack,
PRODUCT,'6774677995592,meta_title,fr,,,Black Boxer Trunks 6-Pack | Black Boxer Trunks 6-Pack | True Classic,Black Boxer Trunks 6-Pack | Black Boxer Trunks 6-Pack | True Classic
PRODUCT,'6774678159432,title,fr,,,Navy Boxer Trunks 6-Pack,Pack de 6 Boxers Navy
PRODUCT,'6774678159432,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Navy </span>x 6</li>
</ul>","<p><span>Pas de plis, pas de remontée. Avec un tissu micromodal ridiculement doux et une pochette 3D innovante sans ouverture pour un soutien maximal, vous ne voudrez plus jamais retourner au commando. Notre partie préférée ? Sa ceinture élastique ultra-confortable et extensible qui ne creuse pas et ne glisse pas.</span></p>

<p data-mce-fragment=""1""> </p>

<p data-mce-fragment=""1""><strong>Caractéristique:</strong><br></p>

<ul>
<li><span>Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette sans démangeaisons imprimée à l'écran</span></li>
<li><span>Pochette 3D sans ouverture construite séparément du corps avec deux coutures autour de l'entrejambe et une au centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>

<p data-mce-fragment=""1""><strong>Ajustement:</strong></p>

<ul>
<li><span>Ajusté avec beaucoup d'espace pour s'étirer</span></li>
<li><span>Ceinture élasthanne extensible</span></li>
</ul>

<ul></ul>

<ul data-mce-fragment=""1""></ul>

<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Marine </span>x 6</li>
</ul>"
PRODUCT,'6774678159432,handle,fr,,,navy-boxer-trunks-6-pack,
PRODUCT,'6774678159432,meta_title,fr,,,Navy Boxer Trunks 6-Pack | Navy Boxer Trunks 6-Pack | True Classic,Pack de 6 Caleçons Boxer Marine | Pack de 6 Caleçons Boxer Marine | True Classic
PRODUCT,'6774678224968,title,fr,,,Carbon Boxer Trunks 6-Pack,Pack de 6 Boxers en Carbone
PRODUCT,'6774678224968,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbon </span>x 6</li>
</ul>","<p><span>Aucun regroupement, aucun remontée. Avec un tissu micromodal ridiculement doux et une pochette 3D innovante sans ouverture pour un soutien maximal, vous ne voudrez plus jamais aller sans sous-vêtements. Notre partie préférée ? Sa ceinture élastique ultra-confortable qui ne creuse pas et ne glisse pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Caractéristique:</strong><br></p>
<ul>
<li><span> Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette sans démangeaison imprimée sur l'écran</span></li>
<li><span>Pochette 3D sans ouverture construite séparément du corps avec deux coutures autour de l'entrejambe et une au centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Ajustement:</strong></p>
<ul>
<li><span>Ajusté avec beaucoup de place pour s'étirer</span></li>
<li><span>Ceinture élastique extensible</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbone </span>x 6</li>
</ul>"
PRODUCT,'6774678224968,handle,fr,,,carbon-boxer-trunks-6-pack,
PRODUCT,'6774678224968,meta_title,fr,,,Carbon Boxer Trunks 6-Pack | Carbon Boxer Trunks 6-Pack | True Classic,Pack de 6 Boxers Carbon | Pack de 6 Boxers Carbon | True Classic
PRODUCT,'6774678421576,title,fr,,,Carbon Boxer Trunks 12-Pack,Pack de 12 caleçons Boxer Carbon
PRODUCT,'6774678421576,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbon </span>x 12</li>
</ul>","<p><span>Pas d'accumulation, pas de remontée. Avec un tissu micromodal ridiculement doux et une poche 3D innovante sans vol pour un soutien maximal, vous ne voudrez plus jamais aller en commando. Notre partie préférée? Sa ceinture élastique ultra-confortable qui ne creusera pas ou ne glissera pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Caractéristique:</strong><br></p>
<ul>
<li><span>Coupe moderne et flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette sans démangeaison imprimée sur écran</span></li>
<li><span>Poche 3D sans vol construite séparément du corps avec deux coutures autour de l'entrejambe et une au centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Forme:</strong></p>
<ul>
<li><span>Ajustée avec beaucoup de place pour s'étirer</span></li>
<li><span>Ceinture élastique extensible</span></li>
</ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Carbone </span>x 12</li>
</ul>"
PRODUCT,'6774678421576,handle,fr,,,carbon-boxer-trunks-12-pack,
PRODUCT,'6774678421576,meta_title,fr,,,Carbon Boxer Trunks 12-Pack | Carbon Boxer Trunks 12-Pack | True Classic,Pack de 12 Boxers Carbon | Pack de 12 Boxers Carbon | True Classic
PRODUCT,'6774678552648,title,fr,,,Black Boxer Trunks 12-Pack,Pack de 12 Boxers Noirs
PRODUCT,'6774678552648,body_html,fr,,,"<p><span>No bunching, no riding up. With a ridiculously soft micromodal fabric and innovative flyless 3D pouch for maximum support, you’ll never want to go commando again. Our favorite part? Its stretchy, ultra-comfortable elastic waistband that won’t dig or slip.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Feature:</strong><br></p>
<ul>
<li><span>Modern, flattering fit</span></li>
<li><span>Ultra-soft </span></li>
<li><span>Screen-printed no-itch tag</span></li>
<li><span>Flyless 3D pouch constructed separately from the body with two seams around the crotch and one in the center for support</span></li>
<li><span>92% micromodal / 8% elastane</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Fit:</strong></p>
<ul>
<li><span>Form fitting with plenty of room to stretch</span></li>
<li><span>Stretchy elastane waistband</span></li>
<li><span>S: 30” waist - 3 1/2"" inseam</span></li>
<li><span>M: 33” waist - 3 3/4"" inseam</span></li>
<li><span>L: 36” waist - 3 7/8"" inseam</span></li>
<li><span>XL: 40” waist - 4"" inseam</span></li>
<li><span>2XL: 44” waist - 4 1/8"" inseam</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Colors Included in Pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Black </span>x 12</li>
</ul>","<p><span>Pas de ramassage, pas de remontée. Avec un tissu micromodal ridiculement doux et une pochette 3D innovante sans vol pour un soutien maximal, vous ne voudrez plus jamais aller en commando. Notre partie préférée ? Sa ceinture élastique ultra-confortable et extensible qui ne creusera pas ou ne glissera pas.</span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong>Fonctionnalité :</strong><br></p>
<ul>
<li><span>Coupe moderne, flatteuse</span></li>
<li><span>Ultra-doux </span></li>
<li><span>Étiquette sans démangeaisons imprimée à l'écran</span></li>
<li><span>Pochette 3D sans mouche construite séparément du corps avec deux coutures autour de l'entrejambe et une au centre pour le soutien</span></li>
<li><span>92% micromodal / 8% élasthanne</span></li>
</ul>
<p data-mce-fragment=""1""><strong>Ajustement :</strong></p>
<ul>
<li><span>Ajustement avec beaucoup de place pour s'étirer</span></li>
<li><span>Ceinture élastiquée extensible</span></li>
</ul>
<ul></ul>
<ul data-mce-fragment=""1""></ul>
<p><strong data-mce-fragment=""1"">Couleurs incluses dans le pack:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Noir </span>x 12</li>
</ul>"
